t,x,y
0.0,0.0,0.0
0.2561226110163457,110.90434381187775,63.70889067994528
0.5122452220326914,221.8086876237555,126.77425721160829
0.7683678330490371,332.7130314356333,189.19609959498902
1.0244904440653828,443.617375247511,250.97441783008748
1.2806130550817285,554.5217190593888,312.10921191690363
1.5367356660980742,665.4260628712666,372.6004818554375
1.79285827711442,776.3304066831444,432.4482276456892
2.0489808881307656,887.234750495022,491.65244928765856
2.305103499147111,998.1390943068998,550.2131467813456
2.561226110163457,1109.0434381187777,608.1303201267503
2.817348721179803,1219.9477819306555,665.4039693238731
3.0734713321961484,1330.8521257425332,722.0340943727132
3.329593943212494,1441.7564695544108,778.0206952732711
3.58571655422884,1552.6608133662887,833.3637720255468
3.8418391652451858,1663.5651571781664,888.0633246295404
4.097961776261531,1774.469500990044,942.1193530852514
4.354084387277877,1885.373844801922,995.5318573926802
4.610206998294222,1996.2781886137996,1048.3008375518268
4.866329609310569,2107.1825324256774,1100.4262935626914
5.122452220326914,2218.0868762375553,1151.9082254252733
5.3785748313432595,2328.9912200494327,1202.7466331395729
5.634697442359606,2439.895563861311,1252.9415167055906
5.890820053375951,2550.7999076731885,1302.492876123326
6.146942664392297,2661.7042514850664,1351.4007113927787
6.403065275408642,2772.608595296944,1399.6650225139492
6.659187886424988,2883.5129391088217,1447.2858094868377
6.915310497441334,2994.4172829206996,1494.263072311444
7.17143310845768,3105.3216267325774,1540.5968109877676
7.427555719474025,3216.225970544455,1586.287025515809
7.6836783304903715,3327.1303143563327,1631.3337158955687
7.939800941506717,3438.0346581682106,1675.7368821270456
8.195923552523062,3548.939001980088,1719.4965242102403
8.452046163539409,3659.8433457919664,1762.6126421451527
8.708168774555753,3770.747689603844,1805.0852359317828
8.9642913855721,3881.6520334157217,1846.9143055701306
9.220413996588444,3992.556377227599,1888.0998510601967
9.47653660760479,4103.460721039477,1928.64187240198
9.732659218621137,4214.365064851355,1968.540369595481
9.988781829637482,4325.269408663232,2007.7953426406998
10.244904440653828,4436.173752475111,2046.4067915376363
10.501027051670174,4547.0780962869885,2084.3747162862905
10.757149662686519,4657.9824400988655,2121.6991168866625
11.013272273702865,4768.886783910743,2158.3799933387522
11.269394884719212,4879.791127722622,2194.41734564256
11.525517495735556,4990.695471534499,2229.811173798085
11.781640106751903,5101.599815346377,2264.5614778053277
12.037762717768247,5212.504159158254,2298.6682576642884
12.293885328784594,5323.408502970133,2332.1315133749667
12.55000793980094,5434.312846782011,2364.951244937363
12.806130550817285,5545.217190593888,2397.127452351476
13.062253161833631,5656.1215344057655,2428.660135617308
13.318375772849976,5767.025878217643,2459.5492947348575
13.574498383866322,5877.930222029521,2489.794929704124
13.830620994882668,5988.834565841399,2519.397040525109
14.086743605899013,6099.738909653276,2548.3556271978114
14.34286621691536,6210.643253465155,2576.670689722231
14.598988827931706,6321.547597277033,2604.342228098369
14.85511143894805,6432.45194108891,2631.370242326225
15.111234049964397,6543.356284900788,2657.7547324057978
15.367356660980743,6654.2606287126655,2683.4956983370894
15.623479271997088,6765.164972524543,2708.593140120098
15.879601883013434,6876.069316336421,2733.0470577548244
16.13572449402978,6986.973660148299,2756.857451241269
16.391847105046125,7097.878003960176,2780.0243205794304
16.64796971606247,7208.782347772054,2802.54766576931
16.904092327078818,7319.686691583933,2824.4274868109073
17.160214938095162,7430.59103539581,2845.663783704222
17.416337549111507,7541.495379207688,2866.256556449255
17.672460160127855,7652.399723019566,2886.2058050460055
17.9285827711442,7763.304066831443,2905.5115294944735
18.184705382160544,7874.20841064332,2924.1737297946597
18.44082799317689,7985.112754455198,2942.192405946564
18.696950604193237,8096.017098267077,2959.567557950186
18.95307321520958,8206.921442078954,2976.2991858055248
19.209195826225926,8317.825785890831,2992.3872895125814
19.465318437242274,8428.73012970271,3007.8318690713563
19.72144104825862,8539.634473514587,3022.6329244818485
19.977563659274963,8650.538817326464,3036.7904557440584
20.23368627029131,8761.443161138344,3050.3044628579864
20.489808881307656,8872.347504950221,3063.174945823632
20.745931492324,8983.251848762098,3075.401904640995
21.00205410334035,9094.156192573977,3086.9853393100757
21.258176714356694,9205.060536385854,3097.9252498308742
21.514299325373038,9315.964880197731,3108.2216362033905
21.770421936389386,9426.86922400961,3117.874498427625
22.02654454740573,9537.773567821487,3126.8838365035767
22.282667158422075,9648.677911633366,3135.249650431246
22.538789769438424,9759.582255445244,3142.9719402106343
22.794912380454768,9870.486599257121,3150.050705841739
23.051034991471113,9981.390943068998,3156.485947324562
23.307157602487457,10092.295286880875,3162.2776646591024
23.563280213503806,10203.199630692754,3167.42585784536
23.81940282452015,10314.103974504631,3171.9305268833364
24.075525435536495,10425.008318316508,3175.79167177303
24.331648046552843,10535.912662128387,3179.0092925144413
24.587770657569187,10646.817005940266,3181.5833891075704
24.843893268585532,10757.721349752142,3183.513961552417
25.10001587960188,10868.625693564021,3184.8010098489817
