x,y
10425.008318316508,3175.79167177303
10535.912662128387,3179.0092925144413
10646.817005940266,3181.5833891075704
10757.721349752142,3183.513961552417
10868.625693564021,3184.8010098489817
10979.530037375898,3185.444533997264
11090.434381187775,3185.4445339972635
11201.338724999654,3184.8010098489817
11312.243068811531,3183.5139615524167
11423.147412623408,3181.58338910757
11534.051756435287,3179.0092925144418
11644.956100247166,3175.7916717730304
11755.860444059042,3171.9305268833364
11866.76478787092,3167.4258578453605
11977.669131682798,3162.2776646591024
12088.573475494675,3156.485947324562
12199.477819306552,3150.0507058417393
12310.382163118431,3142.9719402106334
12421.28650693031,3135.2496504312467
12532.190850742187,3126.883836503577
12643.095194554066,3117.8744984276245
12753.999538365942,3108.2216362033905
12864.90388217782,3097.9252498308742
12975.808225989698,3086.9853393100757
13086.712569801575,3075.401904640995
13197.616913613452,3063.174945823632
13308.521257425331,3050.3044628579864
13419.42560123721,3036.790455744059
13530.329945049087,3022.632924481849
13641.234288860964,3007.831869071357
13752.138632672843,2992.3872895125814
13863.042976484721,2976.2991858055248
13973.947320296598,2959.567557950186
14084.851664108475,2942.1924059465637
14195.756007920352,2924.17372979466
14306.660351732231,2905.5115294944753
14417.564695544108,2886.2058050460064
14528.469039355985,2866.256556449256
14639.373383167866,2845.6637837042217
14750.277726979743,2824.427486810908
14861.18207079162,2802.547665769309
14972.086414603496,2780.0243205794304
15082.990758415375,2756.857451241268
15193.895102227252,2733.047057754826
15304.799446039133,2708.593140120097
15415.70378985101,2683.4956983370894
15526.608133662887,2657.754732405797
15637.512477474764,2631.370242326225
15748.41682128664,2604.3422280983687
15859.321165098518,2576.670689722231
15970.225508910396,2548.3556271978123
16081.129852722275,2519.3970405251084
16192.034196534154,2489.794929704125
16302.938540346031,2459.5492947348575
16413.842884157908,2428.6601356173087
16524.747227969787,2397.1274523514767
16635.651571781662,2364.951244937364
16746.555915593544,2332.131513374966
16857.46025940542,2298.668257664289
16968.3646032173,2264.561477805327
17079.268947029173,2229.8111737980853
17190.173290841052,2194.4173456425588
17301.077634652927,2158.3799933387527
17411.98197846481,2121.6991168866607
17522.88632227669,2084.374716286291
17633.790666088564,2046.4067915376345
17744.695009900443,2007.7953426407003
17855.599353712318,1968.540369595481
17966.503697524196,1928.6418724019804
18077.40804133607,1888.0998510601985
18188.312385147954,1846.9143055701297
18299.21672895983,1805.0852359317832
18410.121072771708,1762.6126421451518
18521.025416583587,1719.4965242102408
18631.929760395462,1675.7368821270447
18742.83410420734,1631.3337158955692
18853.73844801922,1586.2870255158086
18964.6427918311,1540.5968109877685
19075.547135642973,1494.2630723114435
19186.451479454852,1447.2858094868388
19297.35582326673,1399.6650225139492
19408.260167078606,1351.4007113927782
19519.16451089049,1302.492876123326
19630.068854702364,1252.9415167055904
19740.973198514243,1202.7466331395717
19851.877542326118,1151.9082254252735
19962.781886137996,1100.426293562692
20073.68622994987,1048.3008375518257
20184.59057376175,995.5318573926816
20295.494917573633,942.1193530852506
20406.399261385508,888.0633246295383
20517.303605197387,833.3637720255465
20628.207949009262,778.0206952732715
20739.11229282114,722.0340943727133
20850.016636633016,665.4039693238738
20960.9209804449,608.1303201267474
21071.825324256773,550.2131467813451
21182.729668068652,491.6524492876579
21293.63401188053,432.44822764568926
21404.538355692406,372.6004818554393
21515.442699504285,312.1092119169043
21626.34704331616,250.9744178300898
21737.251387128043,189.19609959498848
21848.155730939918,126.77425721160944
21959.060074751796,63.7088906799454
22069.964418563675,1.8189894035458565e-12
