x,y
4.0625,-2.375
3.8620300112383825,-2.274260481341584
3.6675736133843158,-2.17554580876403
3.479009324969997,-2.0788354254543333
3.2962169041344467,-1.9841087745994939
3.11907734862349,-1.891345299386506
2.9474728957897667,-1.8005244430023657
2.7812870225927364,-1.7116256486340702
2.6204044455986653,-1.6246283594686135
2.4647111209806436,-1.539512018692995
2.3140942445185693,-1.4562560694942097
2.1684422515991555,-1.374839955059254
2.02764481721593,-1.295243118575124
1.8915928559692334,-1.217445003228815
1.7601785220662265,-1.141425052207326
1.633295209320877,-1.067162708697651
1.5108375511539713,-0.9946374158867877
1.392701420593108,-0.9238286169617314
1.2787839302727004,-0.8547157551094782
1.1689834324339783,-0.7872782735170256
1.0631995189249834,-0.7214956153713699
0.9613330212005717,-0.6573472238595064
0.8632860103224145,-0.594812542168432
0.7689617969589955,-0.5338710134851421
0.6782649313856168,-0.4745020809966347
0.5911012034843914,-0.4166851878899056
0.5073776427442465,-0.3603997773519503
0.42700251826092517,-0.3056252925697658
0.34988533873698247,-0.2523411767303474
0.2759368524817918,-0.20052687302069305
0.2050690474115373,-0.15016182462779826
0.13719515104921842,-0.10122547473865917
0.07222963052464926,-0.053697266540272404
0.010088192574456478,-0.00755664321963323
-0.04931221645791517,0.03721695203626019
-0.10605341062221008,0.08064407604041246
-0.16021596436135777,0.12274528560582776
-0.2118792125114718,0.1635411375455088
-0.2611212503018534,0.20305218867245978
-0.308018933354989,0.24129899579968483
-0.35264787768654937,0.2783021157401867
-0.3950824597053929,0.31408210530696967
-0.4353958162135624,0.34865952131303724
-0.47365984440628695,0.382054920571393
-0.5099452018719814,0.41428885989504094
-0.544321306592246,0.4453818960969844
-0.5768563369418669,0.4753545859902274
-0.6076172316888154,0.5042274863877731
-0.6366696899942499,0.5320211541026261
-0.6640781714125127,0.558756145947789
-0.689905895891133,0.584453018736266
-0.714214843770826,0.609132329281061
-0.7370657557854912,0.6328146343951773
-0.7585181330622152,0.6555204908916188
-0.7786302371212693,0.677270455583389
-0.7974590898761112,0.6980850852834917
-0.8150604736333842,0.7179849368049307
-0.8314889310929168,0.7369905669607094
-0.8467977653477239,0.7551225325638318
-0.8610390398840055,0.7724013904273013
-0.8742635785811478,0.7888476973641216
-0.8865209657117225,0.8044820101872967
-0.8978595459414868,0.8193248857098299
-0.9083264243293839,0.8333968807447251
-0.9179674663275427,0.8467185521049859
-0.9268272977812776,0.8593104566036159
-0.9349493049290891,0.8711931510536192
-0.9423756344026628,0.8823871922679989
-0.9491471932268705,0.892913137059759
-0.9553036488197695,0.9027915422419032
-0.960883428992603,0.912042964627435
-0.9659237219497996,0.9206879610293582
-0.970460476288974,0.9287470882606766
-0.9745284010009261,0.9362409031343937
-0.978160965469642,0.9431899624635132
-0.9813903994722932,0.9496148230610388
-0.9842476931792371,0.9555360417399743
-0.9867625971540167,0.9609741753133233
-0.9889636223533607,0.9659497805940893
-0.9908780401271834,0.9704834143952763
-0.9925318822185851,0.9745956335298878
-0.9939499407638516,0.9783069948109274
-0.9951557682924546,0.981638055051399
-0.9961716777270511,0.9846093710643061
-0.9970187423834841,0.9872414996626525
-0.9977167959707826,0.9895549976594419
-0.9982844325911605,0.9915704218676779
-0.9987390067400184,0.993308329100364
-0.9990966333059417,0.9947892761705043
-0.9993721875707021,0.9960338198911022
-0.9995793052092568,0.9970625170751614
-0.9997303822897486,0.9978959245356857
-0.9998365752735063,0.9985545990856787
-0.9999078010150443,0.999059097538144
-0.9999527367620623,0.9994299767060855
-0.9999788201554465,0.9996877934025066
-0.9999922492292679,0.9998531044404112
-0.9999979824107841,0.999946466632803
-0.9999997385204377,0.9999884367926855
-0.9999999967718572,0.9999995717330624
-0.9999999967718572,1.0000004282669375
-0.9999997385204377,1.0000115632073145
-0.9999979824107841,1.0000535333671972
-0.9999922492292679,1.000146895559589
-0.9999788201554465,1.0003122065974934
-0.9999527367620623,1.0005700232939145
-0.9999078010150443,1.000940902461856
-0.9998365752735063,1.0014454009143214
-0.9997303822897486,1.0021040754643142
-0.9995793052092568,1.0029374829248385
-0.9993721875707021,1.0039661801088977
-0.9990966333059417,1.0052107238294956
-0.9987390067400184,1.0066916708996358
-0.9982844325911606,1.0084295781323223
-0.9977167959707826,1.010445002340558
