t,x,y,z
1.0679060852667657,1.1404234069497885,2.1358121705335313,0.06569980152800386
1.068765655966345,1.1422600273731718,2.13753131193269,0.06650439001893828
1.0696252266659243,1.14409812552013,2.1392504533318486,0.06730833166763989
1.0704847973655036,1.1459377013906633,2.1409695947310072,0.06811162751332019
1.071344368065083,1.1477787549847718,2.142688736130166,0.06891427859268824
1.0722039387646622,1.1496212863024555,2.1444078775293245,0.06971628593995882
1.0730635094642416,1.1514652953437143,2.146127018928483,0.07051765058686033
1.0739230801638209,1.1533107821085484,2.1478461603276418,0.07131837356264277
1.0747826508634002,1.1551577465969576,2.1495653017268004,0.07211845589408569
1.0756422215629795,1.1570061888089418,2.151284443125959,0.07291789860550613
1.0765017922625588,1.1588561087445013,2.1530035845251176,0.07371670271876637
1.0773613629621381,1.1607075064036358,2.1547227259242763,0.0745148692532819
1.0782209336617175,1.1625603817863457,2.156441867323435,0.07531239922602914
1.0790805043612968,1.1644147348926306,2.1581610087225935,0.07610929365155326
1.079940075060876,1.1662705657224908,2.159880150121752,0.07690555354197588
1.0807996457604554,1.1681278742759258,2.161599291520911,0.07770117990700282
1.0816592164600347,1.1699866605529363,2.1633184329200694,0.07849617375393175
1.082518787159614,1.1718469245535217,2.165037574319228,0.07929053608765992
1.0833783578591933,1.1737086662776823,2.1667567157183867,0.08008426791069166
1.0842379285587727,1.1755718857254183,2.1684758571175453,0.08087737022314606
1.085097499258352,1.1774365828967293,2.170194998516704,0.0816698440227645
1.0859570699579313,1.1793027577916153,2.1719141399158626,0.08246169030491819
1.0868166406575106,1.1811704104100764,2.173633281315021,0.08325291006261569
1.08767621135709,1.183039540752113,2.17535242271418,0.08404350428651029
1.0885357820566692,1.1849101488177245,2.1770715641133385,0.0848334739649076
1.0893953527562485,1.1867822346069112,2.178790705512497,0.08562282008377285
1.0902549234558279,1.188655798119673,2.1805098469116557,0.08641154362673831
1.0911144941554072,1.1905308393560101,2.1822289883108144,0.08719964557511062
1.0919740648549865,1.1924073583159223,2.183948129709973,0.08798712690787817
1.0928336355545658,1.1942853549994095,2.1856672711091316,0.08877398860171837
1.0936932062541451,1.196164829406472,2.1873864125082902,0.08956023163100486
1.0945527769537244,1.1980457815371097,2.189105553907449,0.09034585696781487
1.0954123476533038,1.1999282113913223,2.1908246953066075,0.09113086558193632
1.0962719183528828,1.2018121189691098,2.1925438367057657,0.09191525844087485
1.0971314890524622,1.203697504270473,2.1942629781049243,0.09269903650986176
1.0979910597520415,1.2055843672954112,2.195982119504083,0.09348220075185999
1.0988506304516208,1.2074727080439245,2.1977012609032416,0.09426475212757195
1.0997102011512,1.209362526516013,2.1994204023024,0.09504669159544638
1.1005697718507794,1.2112538227116767,2.201139543701559,0.09582802011168548
1.1014293425503587,1.2131465966309154,2.2028586851007175,0.09660873863025188
1.102288913249938,1.2150408482737294,2.204577826499876,0.09738884810287557
1.1031484839495174,1.2169365776401186,2.2062969678990347,0.09816834947906095
1.1040080546490967,1.2188337847300827,2.2080161092981934,0.09894724370609374
1.104867625348676,1.2207324695436224,2.209735250697352,0.09972553172904787
1.1057271960482553,1.2226326320807368,2.2114543920965106,0.10050321449079234
1.1065867667478346,1.2245342723414265,2.2131735334956693,0.10128029293199813
1.107446337447414,1.2264373903256913,2.214892674894828,0.10205676799114498
1.1083059081469933,1.2283419860335314,2.2166118162939865,0.10283264060452822
1.1091654788465726,1.2302480594649465,2.218330957693145,0.10360791170626553
1.1100250495461519,1.232155610619937,2.2200500990923038,0.10438258222830367
1.1108846202457312,1.2340646394985024,2.2217692404914624,0.10515665310042524
1.1117441909453105,1.235975146100643,2.223488381890621,0.10593012525025536
1.1126037616448898,1.2378871304263588,2.2252075232897797,0.10670299960326833
1.1134633323444691,1.2398005924756497,2.2269266646889383,0.10747527708279428
1.1143229030440485,1.2417155322485158,2.228645806088097,0.10824695861002578
1.1151824737436278,1.243631949744957,2.2303649474872556,0.10901804510402446
1.116042044443207,1.2455498449649733,2.232084088886414,0.10978853748172755
1.1169016151427864,1.247469217908565,2.233803230285573,0.11055843665795444
1.1177611858423657,1.2493900685757315,2.2355223716847314,0.11132774354541317
1.118620756541945,1.2513123969664735,2.23724151308389,0.11209645905470696
1.1194803272415244,1.2532362030807904,2.2389606544830487,0.11286458409434065
1.1203398979411037,1.2551614869186827,2.2406797958822073,0.11363211957072715
1.121199468640683,1.2570882484801498,2.242398937281366,0.11439906638819387
1.1220590393402623,1.2590164877651924,2.2441180786805246,0.1151654254489891
1.1229186100398416,1.2609462047738098,2.2458372200796832,0.11593119765328834
1.123778180739421,1.2628773995060025,2.247556361478842,0.11669638389920074
1.1246377514390002,1.2648100719617705,2.2492755028780005,0.11746098508277535
1.1254973221385796,1.2667442221411136,2.250994644277159,0.1182250020980074
1.1263568928381589,1.2686798500440317,2.2527137856763177,0.11898843583684462
1.1272164635377382,1.2706169556705251,2.2544329270754764,0.11975128718919348
1.1280760342373175,1.2725555390205936,2.256152068474635,0.12051355704292538
1.1289356049368968,1.2744956000942371,2.2578712098737936,0.12127524628388289
1.1297951756364761,1.276437138891456,2.2595903512729523,0.12203635579588593
1.1306547463360554,1.2783801554122498,2.261309492672111,0.12279688646073784
1.1315143170356348,1.280324649656619,2.2630286340712695,0.12355683915823164
1.132373887735214,1.2822706216245632,2.264747775470428,0.12431621476615604
1.1332334584347934,1.2842180713160827,2.266466916869587,0.12507501416030153
1.1340930291343727,1.2861669987311772,2.2681860582687454,0.12583323821446651
1.134952599833952,1.2881174038698469,2.269905199667904,0.1265908878004633
1.1358121705335313,1.2900692867320918,2.2716243410670627,0.127347963788124
1.1366717412331107,1.2920226473179117,2.2733434824662213,0.12810446704530679
1.13753131193269,1.2939774856273067,2.27506262386538,0.12886039843790162
1.1383908826322693,1.295933801660277,2.2767817652645386,0.12961575882983628
1.1392504533318486,1.2978915954168226,2.278500906663697,0.13037054908308235
1.140110024031428,1.299850866896943,2.280220048062856,0.13112477005766102
1.1409695947310072,1.3018116161006388,2.2819391894620145,0.13187842261164898
1.1418291654305865,1.3037738430279098,2.283658330861173,0.13263150760118436
1.1426887361301659,1.3057375476787558,2.2853774722603317,0.1333840258804725
1.1435483068297452,1.307702730053177,2.2870966136594904,0.13413597830179175
1.1444078775293245,1.3096693901511733,2.288815755058649,0.13488736571549934
1.1452674482289038,1.3116375279727448,2.2905348964578076,0.135638188970037
1.1461270189284831,1.3136071435178915,2.2922540378569662,0.1363884489119369
1.1469865896280624,1.3155782367866133,2.293973179256125,0.13713814638582722
1.1478461603276418,1.3175508077789102,2.2956923206552835,0.13788728223443797
1.148705731027221,1.3195248564947823,2.297411462054442,0.13863585729860656
1.1495653017268004,1.3215003829342296,2.2991306034536008,0.13938387241728356
1.1504248724263797,1.323477387097252,2.3008497448527594,0.14013132842753828
1.151284443125959,1.3254558689838496,2.302568886251918,0.14087822616456447
1.1521440138255383,1.3274358285940222,2.3042880276510767,0.14162456646168578
1.1530035845251176,1.32941726592777,2.3060071690502353,0.14237035015036148
1.153863155224697,1.331400180985093,2.307726310449394,0.14311557806019193
1.1547227259242763,1.3333845737659913,2.3094454518485525,0.1438602510189242
1.1555822966238556,1.3353704442704646,2.311164593247711,0.14460436985245742
1.156441867323435,1.337357792498513,2.31288373464687,0.14534793538484855
1.1573014380230142,1.3393466184501366,2.3146028760460284,0.14609094843831755
1.1581610087225935,1.3413369221253353,2.316322017445187,0.14683340983325308
1.1590205794221728,1.3433287035241093,2.3180411588443457,0.14757532038821772
1.1598801501217522,1.3453219626464583,2.3197603002435043,0.14831668091995365
1.1607397208213315,1.3473166994923826,2.321479441642663,0.1490574922433878
1.1615992915209108,1.3493129140618818,2.3231985830418216,0.1497977551716373
1.16245886222049,1.3513106063549565,2.32491772444098,0.15053747051601493
1.1633184329200694,1.353309776371606,2.326636865840139,0.1512766390860343
1.1641780036196487,1.3553104241118308,2.3283560072392975,0.15201526168941532
1.165037574319228,1.3573125495756309,2.330075148638456,0.15275333913208938
1.1658971450188074,1.359316152763006,2.3317942900376147,0.15349087221820465
1.1667567157183867,1.3613212336739562,2.3335134314367734,0.15422786175013137
1.1676162864179658,1.363327792308481,2.3352325728359316,0.1549643085284669
1.168475857117545,1.3653358286665815,2.33695171423509,0.15570021335204165
1.1693354278171244,1.3673453427482574,2.338670855634249,0.1564355770179232
1.1701949985167037,1.3693563345535082,2.3403899970334074,0.1571704003214222
1.171054569216283,1.3713688040823342,2.342109138432566,0.1579046840560973
1.1719141399158624,1.3733827513347354,2.3438282798317247,0.15863842901376043
1.1727737106154417,1.3753981763107117,2.3455474212308833,0.15937163598448173
1.173633281315021,1.3774150790102633,2.347266562630042,0.16010430575659482
1.1744928520146003,1.3794334594333897,2.3489857040292006,0.16083643911670184
1.1753524227141796,1.3814533175800916,2.3507048454283592,0.16156803684967844
1.176211993413759,1.3834746534503686,2.352423986827518,0.16229909973867895
1.1770715641133382,1.3854974670442206,2.3541431282266765,0.16302962856514133
1.1779311348129176,1.3875217583616477,2.355862269625835,0.1637596241087922
1.1787907055124969,1.38954752740265,2.3575814110249937,0.16448908714765179
1.1796502762120762,1.3915747741672277,2.3593005524241524,0.16521801845803905
1.1805098469116555,1.3936034986553802,2.361019693823311,0.16594641881457642
1.1813694176112348,1.395633700867108,2.3627388352224696,0.16667428899019493
1.1822289883108141,1.397665380802411,2.3644579766216283,0.16740162975613904
1.1830885590103934,1.3996985384612892,2.366177118020787,0.16812844188197157
1.1839481297099728,1.4017331738437424,2.3678962594199455,0.16885472613557856
1.184807700409552,1.4037692869497709,2.369615400819104,0.16958048328317415
1.1856672711091314,1.4058068777793744,2.371334542218263,0.17030571408930545
1.1865268418087107,1.4078459463325532,2.3730536836174214,0.17103041931685734
1.18738641250829,1.409886492609307,2.37477282501658,0.1717545997270573
1.1882459832078693,1.411928516609636,2.3764919664157387,0.17247825607948025
1.1891055539074487,1.4139720183335402,2.3782111078148973,0.17320138913205324
1.189965124607028,1.4160169977810195,2.379930249214056,0.17392399964106028
1.1908246953066073,1.418063454952074,2.3816493906132146,0.17464608836114706
1.1916842660061866,1.4201113898467037,2.383368532012373,0.17536765604532567
1.192543836705766,1.4221608024649084,2.385087673411532,0.1760887034449794
1.1934034074053452,1.4242116928066884,2.3868068148106905,0.17680923130986725
1.1942629781049245,1.4262640608720434,2.388525956209849,0.17752924038812884
1.1951225488045039,1.4283179066609737,2.3902450976090077,0.17824873142628886
1.1959821195040832,1.430373230173479,2.3919642390081663,0.17896770516926183
1.1968416902036625,1.4324300314095597,2.393683380407325,0.17968616236035673
1.1977012609032418,1.4344883103692152,2.3954025218064836,0.18040410374128155
1.1985608316028211,1.4365480670524462,2.3971216632056422,0.1811215300521479
1.1994204023024004,1.438609301459252,2.398840804604801,0.18183844203147567
1.2002799730019797,1.4406720135896331,2.4005599460039595,0.1825548404161975
1.201139543701559,1.4427362034435895,2.402279087403118,0.1832707259416633
1.2019991144011384,1.444801871021121,2.4039982288022768,0.1839860993416449
1.2028586851007177,1.4468690163222275,2.4057173702014354,0.18470096134834046
1.203718255800297,1.4489376393469093,2.407436511600594,0.18541531269237901
1.2045778264998763,1.4510077400951662,2.4091556529997527,0.1861291541028249
1.2054373971994556,1.4530793185669981,2.4108747943989113,0.1868424863071823
